text,label
"pembentukan rekening kas masjid yang nanti akan dikelola oleh pemerintah kebijakan ini serius apa masak iya bela2 buat rekening khusus untuk uang cash masjid gak ada kerjaan lagi apa pemerint4h sampai urusan masjid di atur negara bahwa informasi yang beredar di media sosial terkait rencana pemerintah membentuk dan mengelola rekening kas masjid adalah tidak benar hoaks . kemenag tidak pernah mengeluarkan kebijakan maupun rencana terkait pengambilalihan pengelolaan dana kas masjid, informasi tersebut sengaja dibuat untuk menimbulkan kegaduhan. maka dengan ini kami menegaskan, bahwa menag tidak pernah berbicara soal rekening kas masjid sebagaimana framing konten yang viral tersebut, kami mendorong pengelolaan masjid yang profesional, transparan, dan akuntabel oleh dkm atau pengurus masjid, tanpa intervensi dalam bentuk penguasaan dana oleh pemerintah,",hoax
murkag prabowo akan jebloskan opung ke penjarah.. prabowo mara p4da opung luhut atas masalah bandara imip dan permasalah4n banjir di sumut. netizen kalo benar,hoax
"herman frianto barutu viral...... purbaya berkata kepada prabowo. izin pak prabowo, bagaimana jika kita hapuskan program mbg dan digantikan menjadi bantuan sosial ke iran bantuan sosial ke palestina bantuan sosial ke israel daripada anak anak kita ker4cunan, korup5i dana di setiap provinsi dan bisa menjadi amal pahala jika kita alihkan ke timur tengah diakhirat nanti.",hoax
as umumkan ambil alih selat malaka dari indonesia trump tuntut ri tunduk serahkan kedaulatan negara,hoax
sebuah keputusan bersejarah brunei resmi putuskan semua hubungan dengan isr4el satu persatu negara mulai meninggalkan isreweell,hoax
guru asn ternyata membayar iusran bpjs sebanyak 26 kali dalam setahun 12 kali gaji bulanan 12 kali gaji tpg 2 kali tpg thr gaji 13 menyala bpjs semoga pelayanannya tambah mantap,hoax
"aksi massa menuju dpr ri, bubarkan mbg tangkap dadang botak",hoax
"purbaya indonesia berpotensi mengalami krisis moneter pendapa n sudah tidak ada, anggaran hanya didapat dari hutang semua",hoax
bantuan modal usaha tahun 2026 bagi yang membutuhkan silahkan tekan tombol pesan messenger insya allah pasti saya bantu,hoax
netanyahu janji kasih hadiah tentara yang rusak patung yesus di lebanon netanyahu janji hukum berat tentara yang rusak patung yesus di lebanon,hoax
"program bantuan dana hibahi dana senilai 11 triliun siap dibagikan kepada masyarakat indonesia daftar sekarang sebelum terlambat saya menteri keuangan ingin mengajak masyarakat untuk mendaftarkan diri untuk mengambil dana hibah karena ini bukan pinjaman. kesempatan untuk anda, jangan lupa klik semua tombol di samping.",hoax
"c 130 misi penyelamatan gagal terbang di padang pasir akibat gangguan sistem dan landasan tak mendukung. terjebak di area konflik, pesawat pun berakhir dihancurkan.",hoax
"menkeu purbaya ingin menghapus anggaran mbg, tapi pata elit politik gal ada yang setuju. purbaya ingin mbg di hapus, dam di ganti bpjs gratis supays rakyat tidaj terbebani.. mana suaranya yang setuju dengan pak purbaya, mbg di hapus ay dukung pak purbaya",hoax
"pendaftaran cpns kementrian keuangan ri, untuk lulusan sma smk d3 d4 s1 umum dan swasta. pendaftaran 10 april 27 mei 2026. proses pendaftaran ini tidak dipungut biaya apapun. kesempatan emas kembali dibuka. pendaftaran cpns kementerian keuangan republik indonesia tahun 2026 resmi dibuka. untuk lulusan sma, smk, hingga s1, baik negeri maupun swasta, segera siapkan dirimu dan daftar sebelum batas waktu berakhir. ingat, proses pendaftaran ini tidak dipungut biaya apapun.",hoax
"saat per4ng mem4n4s tiba tiba rusia mau bikin pangkalan militer di papua ada apa sebenarnya muncul wacana tentang rencana rusia yang ingin mendaratkan pesawat militernya di papua, dengan alasan untuk membantu melindungi indonesia dari negara negara barat, sekaligus menyeimbangkan kekuatan terhadap pangkalan militer amerika serikat di australia. langkah ini tentu menimbulkan pertanyaan dan perdebatan. menurut kamu setuju atau tolak suara mu penting.",hoax
"tebak kata berhadiah jawab dengan benar menangkan rp100.000.000 siapa cepat dia dapat siap kirim jawabanmu sekarang siapa saja yang menemukan video ini dan berhasil menebak kata dari gambar dengan benar, saya akan memberikan hadiah spesial sebesar 100 juta. jawaban yang tepat akan berhak mendapatkan hadiah tersebut, kesempatan ini hanya berlaku hari ini, jadi jangan sampai terlewat, siapa cepat dia dapat. segera kirimkan jawaban terbaik kamu melalui messenger sekarang juga. semoga beruntung",hoax
badan pusat statistik bps melakukan rekrutmen 190 ribu petugas untuk melakukan sensus ekonomi nasional 2026 yuk daftar sekarang sebelum kuota penuh info pendaftaran klik daftar dibawa informasi mengenai pendaftaran klik link di bio profil,hoax
"awas jika handphone kamu tiba tiba panas dan boros baterai, ini salah satu tanda aktivitas penyadapan",hoax
perang dunia 3 memanas jepang tegaskan akan bantu a.s jika konflik iran a.s. terus meluas,hoax
trump terancam dimakzulkan meski sepakati gencatan senjata dengan iran donald trump resmi ditangkap usai dilengserkan trump terbukti lakukan kejahatan perang,hoax
"jakarta antara jacx sebuah unggahan di media sosial tiktok yang mengatasnamakan pertamina mengeklaim bahwa masyarakat dapat mendaftar sebagai pangkalan atau subpangkalan lpg 3 kg dengan membayar sejumlah biaya tertentu serta diminta menghubungi nomor whatsapp yang tertera di profil. namun, benarkah pendaftaran pangkalan lpg 3 kg dikenakan biaya",hoax
"keras kepala tetapi lemah prabowo sampaikan iran itu keras kepala tapi lemah, sombong tapi tidak kekuatan setara israel",hoax
bahlil rakyat indonesia harus hemat listrik matikan kulkas dan lampu malam hari kalau ga didenda 20 juta saya ga main main,hoax
bmkg ingatkan kemarau 2026 di indonesia bakal menjadi kemarau terparah dalam 30 tahun terakhir,hoax
situasi lebanon memanas panglima tni instruksikan seluruh prajurit masuk ke dalam bunker keamanan adalah prioritas utama indonesia resmi tarik seluruh pasukan perdamaian dari lebanon panglima tni perintahkan semua pasukan evakuasi ke bunker,hoax
"program ini adalah prioritas untuk menjaga daya tahan ekonomi, bukan sekadar seremonial.",hoax
sebuah keputusan bersejarah brunei resmi putuskan semua hubungan dengan isr4el satu persatu negara mulai meninggalkan isrewell brunei resmi putuskan semua hubungan dengan israel brunei darussalam secara resmi mengumumkan pemutusan seluruh hubungan yang tersisa dengan israel. langkah diplomatik ini diambil di tengah meningkatnya ketegangan di timur tengah dan mencerminkan komitmen brunei untuk mendukung keadilan serta solidaritas dengan masyarakat palestina.,hoax
negara israel harus dibubarkan sebelum tindakan liciknya memicu pecahnya perang dunia ketiga.,hoax
bmkg ingatkan kemarau tahun 2026 di indonesia bakal jadi kemarau terparah dalam 30 tahun terakhir.,hoax
"akun facebook yulianti sari pada jumat 17 4 2026 mengunggah tautan arsip disertai narasi dibuka lowongan kerja manajer kopdes,pemerintah membuka rekrutmen 35.476. pendaftaran terbuka bagi lulusan d3 hingga s1 dari semua jurusan.",hoax
"beredar unggahan foto arsip dari akun facebook ceo lenos bll pada selasa 14 4 2026 berisi narasi nama perdana menteri timor leste, xanana gusm o, tengah menjadi sorotan setelah beredar informasi di media sosial yang mengklaim dirinya meminta penangkapan yusuf kalla terkait dugaan penghinaan terhadap agama kristen.",hoax
beredar unggahan video arsip dari akun facebook jafar pada jumat 17 4 2025 yang mengklaim kapal perang indonesia disiapkan untuk menghadapi perang dunia iii. berikut narasi lengkapnya kapal indonesia siap tempur jika perang dunia ke 3 di mualai selamat siang guys kabar terkini indonesia siap ikut perang jika memang amerika israel dan iran menginginkan itu fyp,hoax
sebuah rudal israel secara tidak sengaja menghantam kedutaan korea utara,hoax
"beredar unggahan foto arsip dari akun facebook johan pance pada rabu 8 4 2025 yang mengklaim penyelamatan pilot f 15 oleh amerika serikat. berikut narasi lengkapnya berani dan tangguh pasukan elit as berhasil selamatkan pilot jet tempur f15 yang jatuh di wilayah iran dengan sangat cepat. aksi yang sangat berbaya dilakukan oleh navy aeal as dalam menyelamatkan pilot jet tempur f15. begitu berharganya nyawa seorang pilot bagi amerika serikat, sehingga nekat memasuki wilayah yang sangat berbaya hanya demi menyelamatkan seorang pilot as. menurut anda, pasukan khusus amerika serikat yang terlalu hebat atau tentara iran yang lemah mari kita bahas bersama",hoax
tidak ada yg bisa diharapkan dari seorang pemimpin yg dihasilkan dari kecurangan,hoax
"saya menteri keuangan ingin mengajak masyarakat untuk mendaftarkan diri untuk mengambil dana hibah karena ini bukan pinjaman. kesempatan untuk anda, jangan lupa klik semua tombol di samping.",hoax
"hy sobat bank bpd d.i.y yang sudah terdaftar mobil banking bank d.i.y bpddiy mobile yuk daftarkan sekarang gebyar undian berhadiah bank bpd d.i.y hadir lagi raih hadiah mewah impianmu cukup nabung, hadiah mewah jadi nyata syarat daftar gebyar bank bpd d.i.y harus saldo kelipatan rp 5 10 juta dan menangkan hadiah spektakuler hadiah undian fantastis menanti kamu 1 unit mobil alphard hadiah utama 5 tiket umroh per 1 tiket untuk 4 orang 10 honda vario 10 samsung galaxy fold 6 100 tabungan emas plus 100 juta voucher belanja untuk 10 pemenang kumpulkan poin dan dapatkan lebih dari 100 ribu hadiah langsung setiap cetak kupon info lengkap ayo, tingkatkan saldo bank bpd d.i.y mu di atas 10 juta sekarang daftar sekarang semakin banyak kamu nabung, semakin besar peluang menang. jangan sampai ketinggalan klik disini",hoax
untuk perubahan jadwal penerbangan atau reschedule 0823 7274 7090 bisa juga melalui customer service whatsapp di nomor call center cs airasia 62823 7274 7090 layanan 24jam,hoax
untuk perubahan jadwal penerbangan atau reschedule 0823 7274 7090 bisa juga melalui customer service whatsapp di nomor call center cs batik air 62823 7274 7090 layanan 24jam,hoax
untuk perubahan jadwal penerbangan atau reschedule 0823 7274 7090 bisa juga melalui customer service whatsapp di nomor call center cs transnusa 62823 7274 7090 layanan 24jam,hoax
pasukan iran siap menghadapi pasukan koalisi as dan israel kondisi perang darat,hoax
upacara pemakaman nasional untuk benjamin netanyahu dilaksanakan dengan penghormatan militer,hoax
"info dari polri tni ad sampaikan pesan ini kepada keluarga dan kawan kawan anda pesan ini ditujukan kepada setiap pria dan wanita yg bepergian sendirian ke kampus, tempat kerja atau kemana saja. jika kalian menemukan anak kecil menangis di jalan dengan menunjukkan sebuah alamat dan memintamu untuk mengantarnya ke alamat tersebut, bawalah anak itu ke kantor polisi atau kantor koramil terdekat dan jangan bawa anak itu ke alamat tersebut anak itu telah di suruh oleh si pelaku kejahatan untuk menggiring kalian menuju ke tempat si pelaku melakukan aksi kejahatannya. ini adalah modus baru penjahat untuk merampok, memperkosa menculik. mohon informasikan ke semua kawan kawan.jangan ragu untuk membagikan pesan ini kepada yang lainnya. pesan ini bisa membantu menyelamatkan wanita dan orang yang penting dalam hidup anda..... karena sudah banyak korban. jadi biarkan polri tni yang mengantarkan anak itu ke alamat tersebut.. ayo saudara share buat keselamatan saudara2 kita semua.. tolong ingatkan ke teman, saudara ataupun keluarga semua.. kami tidak pernah mengeluarkan imbauan terkait modus baru penjahat untuk melakukan perampokan, pemerkosaan, dan penculikan, belum ada laporan kasus tentang itu, tapi sarannya boleh juga diikuti, kalau menemukan demikian daripada berpikir yang tidak tidak maka dilaporkan ke polisi saja. jadi tidak menghilangkan niat baik saat akan menolong. contoh seperti anak menangis, ada orang yang ketinggalan barang, lalu tersesat niat baiknya jangan hilang, untuk keamanan kepada yang menolong salurannya ke polisi,",hoax
pemutihan sertifikat tanah gratis 2026 berlaku seluruh indonesia gratis pajak tanah gratis balik nama sertifikat gratis pembuatan sertifikat baru 100 gratis tanpa dipungut biaya daftar atau konsultasi segera melalui link di bio,hoax
"akun tiktok 945120ck1 pada rabu, 08 04 2026 mengunggah video arsip yang memperlihatkan kondisi panik warga saat terjadinya peristiwa kebakaran rumah sakit yang diklaim diakibatkan oleh rudal israel. informasi itu disertai dengan narasi sebagai berikut berita terviral hari ini rumah sakit iran di rudal israel hingga mengakibatkan pasien yang di rawat di rs tersebut meninggal hingga ribuan orang..",hoax
"akun x pada senin, 13 04 2026 mengunggah video arsip yang memperlihatkan ratusan ribuan orang diduga merupakan warga israel yang sedang dalam kondisi panik. informasi itu disertai dengan narasi sebagai berikut eksodus ratusan ribu pemukim dari israel mencerminkan keadaan panik yang nyata setelah runtuhnya negosiasi as iran. semua orang berada dalam ketegangan, dan pemerintah israel lumpuh karena takut akan konfrontasi besar yang tidak dapat mereka hadapi.",hoax
orang korupsi milyaran dipenjara beberapa tahun habis itu keluar masih kaya rumah ada mobil ada rekening aman menurut saya itu tidak masuk akal kalau uangnya dari rakyat ya harus balik ke rakyat rampas semua asetnya biar kapok saya mau dengar pendapat kalian juga setuju tidak aset koruptor disita habis jika setuju bagikan biar suara ini didengar oleh bapak presiden statmen kdm rampas aset pejabat koruptor suara kdm untuk presiden uang rakyat kembali kerakyat,hoax
saya telah meresmikan program bantuan dana hibah program ini bentuk kerjasama kami dan pemerintah arab saudi dan program ini semata mata bertujuan untuk membantu masyarakat indonesia yang sedang kesulitan dengan masalah ekonomi. jumat berkah rezeki lansia viral klarifikasi mentri keuangan purbaya yudhi sadewa mengenai program bantuan dana hibah 2026 dari saudi arabia,hoax
assalamualaikum saya prabowo subianto presiden republik indonesia saya akan memberi bantuan untuk seluruh rakyat indonesia khusus yang sudah follow dan benar benar membutuhkan bantuan saya akan berikan hari ini langsung silakan tekan tanda love dan panah bantuan akan segera saya berikan semoga bisa meringankan perekonomian rakyat ku tercinta jawab dengan jujur kalian butuh apa biaya melahirkan rp 70jt biaya sekolah rp 50jt modal usaha rp 50jt bayar hutang rp 50jt,hoax
aksi massa menuju dpr ri bubarkan mbg tangkap dadang botak,hoax
